         t             x1             x2             v1             v2             p1             p2
 11.195000      -0.224710      -0.049631       0.002769      -0.397807       0.002769      -0.795614
 11.200000      -0.224691      -0.051619       0.005015      -0.397336       0.005015      -0.794672
 11.205000      -0.224660      -0.053605       0.007258      -0.396855       0.007258      -0.793711
 11.210000      -0.224618      -0.055588       0.009500      -0.396365       0.009500      -0.792731
 11.215000      -0.224565      -0.057568       0.011741      -0.395866       0.011741      -0.791731
 11.220000      -0.224501      -0.059546       0.013979      -0.395357       0.013979      -0.790713
 11.225000      -0.224425      -0.061522       0.016216      -0.394838       0.016216      -0.789676
 11.230000      -0.224339      -0.063495       0.018451      -0.394310       0.018451      -0.788620
 11.235000      -0.224241      -0.065465       0.020683      -0.393773       0.020683      -0.787546
 11.240000      -0.224132      -0.067432       0.022914      -0.393226       0.022914      -0.786452
 11.245000      -0.224012      -0.069397       0.025141      -0.392670       0.025141      -0.785340
 11.250000      -0.223880      -0.071359       0.027367      -0.392104       0.027367      -0.784209
 11.255000      -0.223738      -0.073318       0.029589      -0.391530       0.029589      -0.783059
 11.260000      -0.223585      -0.075274       0.031809      -0.390946       0.031809      -0.781891
 11.265000      -0.223420      -0.077228       0.034026      -0.390352       0.034026      -0.780704
 11.270000      -0.223244      -0.079178       0.036240      -0.389750       0.036240      -0.779499
 11.275000      -0.223058      -0.081125       0.038451      -0.389138       0.038451      -0.778275
 11.280000      -0.222860      -0.083069       0.040658      -0.388517       0.040658      -0.777033
 11.285000      -0.222651      -0.085010       0.042862      -0.387886       0.042862      -0.775773
 11.290000      -0.222431      -0.086948       0.045063      -0.387247       0.045063      -0.774494
 11.295000      -0.222200      -0.088883       0.047260      -0.386598       0.047260      -0.773197
 11.300000      -0.221959      -0.090814       0.049453      -0.385941       0.049453      -0.771881
 11.305000      -0.221706      -0.092742       0.051642      -0.385274       0.051642      -0.770548
 11.310000      -0.221442      -0.094667       0.053827      -0.384598       0.053827      -0.769196
 11.315000      -0.221168      -0.096588       0.056008      -0.383913       0.056008      -0.767826
 11.320000      -0.220882      -0.098506       0.058185      -0.383219       0.058185      -0.766438
 11.325000      -0.220586      -0.100420       0.060358      -0.382516       0.060358      -0.765032
 11.330000      -0.220278      -0.102331       0.062526      -0.381804       0.062526      -0.763608
 11.335000      -0.219960      -0.104238       0.064689      -0.381083       0.064689      -0.762166
 11.340000      -0.219632      -0.106142       0.066848      -0.380353       0.066848      -0.760707
 11.345000      -0.219292      -0.108042       0.069001      -0.379615       0.069001      -0.759229
 11.350000      -0.218942      -0.109938       0.071150      -0.378867       0.071150      -0.757734
 11.355000      -0.218580      -0.111831       0.073294      -0.378110       0.073294      -0.756221
 11.360000      -0.218209      -0.113719       0.075432      -0.377345       0.075432      -0.754690
 11.365000      -0.217826      -0.115604       0.077565      -0.376571       0.077565      -0.753142
 11.370000      -0.217433      -0.117485       0.079693      -0.375788       0.079693      -0.751576
 11.375000      -0.217029      -0.119362       0.081815      -0.374996       0.081815      -0.749993
 11.380000      -0.216615      -0.121235       0.083932      -0.374196       0.083932      -0.748392
 11.385000      -0.216190      -0.123104       0.086043      -0.373387       0.086043      -0.746774
 11.390000      -0.215754      -0.124969       0.088147      -0.372569       0.088147      -0.745138
 11.395000      -0.215308      -0.126829       0.090246      -0.371743       0.090246      -0.743486
 11.400000      -0.214852      -0.128686       0.092339      -0.370908       0.092339      -0.741815
 11.405000      -0.214385      -0.130538       0.094425      -0.370064       0.094425      -0.740128
 11.410000      -0.213908      -0.132387       0.096505      -0.369212       0.096505      -0.738424
 11.415000      -0.213420      -0.134231       0.098579      -0.368351       0.098579      -0.736702
 11.420000      -0.212922      -0.136070       0.100646      -0.367482       0.100646      -0.734964
 11.425000      -0.212414      -0.137905       0.102706      -0.366604       0.102706      -0.733208
 11.430000      -0.211895      -0.139736       0.104760      -0.365718       0.104760      -0.731436
 11.435000      -0.211366      -0.141563       0.106806      -0.364823       0.106806      -0.729647
 11.440000      -0.210827      -0.143384       0.108846      -0.363920       0.108846      -0.727841
 11.445000      -0.210278      -0.145202       0.110879      -0.363009       0.110879      -0.726018
 11.450000      -0.209718      -0.147015       0.112904      -0.362089       0.112904      -0.724178
 11.455000      -0.209149      -0.148823       0.114922      -0.361161       0.114922      -0.722322
 11.460000      -0.208569      -0.150626       0.116932      -0.360225       0.116932      -0.720449
 11.465000      -0.207979      -0.152425       0.118935      -0.359280       0.118935      -0.718560
 11.470000      -0.207380      -0.154219       0.120930      -0.358327       0.120930      -0.716654
 11.475000      -0.206770      -0.156008       0.122918      -0.357366       0.122918      -0.714732
 11.480000      -0.206150      -0.157793       0.124897      -0.356397       0.124897      -0.712794
 11.485000      -0.205521      -0.159572       0.126869      -0.355419       0.126869      -0.710839
 11.490000      -0.204882      -0.161347       0.128833      -0.354434       0.128833      -0.708868
 11.495000      -0.204233      -0.163116       0.130788      -0.353440       0.130788      -0.706881
 11.500000      -0.203574      -0.164881       0.132735      -0.352439       0.132735      -0.704877
 11.505000      -0.202905      -0.166641       0.134674      -0.351429       0.134674      -0.702858
 11.510000      -0.202227      -0.168395       0.136604      -0.350411       0.136604      -0.700823
 11.515000      -0.201539      -0.170145       0.138526      -0.349386       0.138526      -0.698771
 11.520000      -0.200842      -0.171889       0.140439      -0.348352       0.140439      -0.696704
 11.525000      -0.200135      -0.173628       0.142343      -0.347311       0.142343      -0.694621
 11.530000      -0.199418      -0.175362       0.144238      -0.346261       0.144238      -0.692522
 11.535000      -0.198693      -0.177091       0.146125      -0.345204       0.146125      -0.690408
 11.540000      -0.197957      -0.178814       0.148002      -0.344139       0.148002      -0.688278
 11.545000      -0.197213      -0.180532       0.149870      -0.343066       0.149870      -0.686132
 11.550000      -0.196459      -0.182245       0.151729      -0.341986       0.151729      -0.683971
 11.555000      -0.195695      -0.183952       0.153579      -0.340897       0.153579      -0.681795
 11.560000      -0.194923      -0.185654       0.155419      -0.339801       0.155419      -0.679603
 11.565000      -0.194141      -0.187350       0.157249      -0.338698       0.157249      -0.677395
 11.570000      -0.193350      -0.189041       0.159070      -0.337586       0.159070      -0.675173
 11.575000      -0.192550      -0.190726       0.160881      -0.336468       0.160881      -0.672935
 11.580000      -0.191742      -0.192406       0.162682      -0.335341       0.162682      -0.670682
 11.585000      -0.190924      -0.194079       0.164474      -0.334207       0.164474      -0.668414
 11.590000      -0.190097      -0.195748       0.166255      -0.333066       0.166255      -0.666131
 11.595000      -0.189261      -0.197410       0.168027      -0.331917       0.168027      -0.663833
 11.600000      -0.188417      -0.199067       0.169788      -0.330760       0.169788      -0.661521
 11.605000      -0.187563      -0.200718       0.171539      -0.329597       0.171539      -0.659193
 11.610000      -0.186701      -0.202363       0.173279      -0.328425       0.173279      -0.656851
 11.615000      -0.185830      -0.204002       0.175009      -0.327247       0.175009      -0.654494
 11.620000      -0.184951      -0.205635       0.176729      -0.326061       0.176729      -0.652122
 11.625000      -0.184063      -0.207263       0.178438      -0.324868       0.178438      -0.649736
 11.630000      -0.183167      -0.208884       0.180136      -0.323668       0.180136      -0.647336
 11.635000      -0.182262      -0.210499       0.181824      -0.322460       0.181824      -0.644921
 11.640000      -0.181349      -0.212108       0.183500      -0.321246       0.183500      -0.642491
 11.645000      -0.180427      -0.213712       0.185166      -0.320024       0.185166      -0.640048
 11.650000      -0.179497      -0.215309       0.186821      -0.318795       0.186821      -0.637590
 11.655000      -0.178559      -0.216900       0.188464      -0.317559       0.188464      -0.635118
 11.660000      -0.177612      -0.218484       0.190097      -0.316316       0.190097      -0.632632
 11.665000      -0.176658      -0.220063       0.191718      -0.315066       0.191718      -0.630132
 11.670000      -0.175695      -0.221635       0.193328      -0.313809       0.193328      -0.627618
 11.675000      -0.174724      -0.223201       0.194927      -0.312545       0.194927      -0.625090
 11.680000      -0.173746      -0.224760       0.196514      -0.311274       0.196514      -0.622548
 11.685000      -0.172759      -0.226314       0.198089      -0.309996       0.198089      -0.619993
 11.690000      -0.171765      -0.227860       0.199653      -0.308712       0.199653      -0.617423
 11.695000      -0.170763      -0.229401       0.201205      -0.307420       0.201205      -0.614841
 11.700000      -0.169753      -0.230934       0.202745      -0.306122       0.202745      -0.612245
 11.705000      -0.168735      -0.232462       0.204274      -0.304817       0.204274      -0.609635
