         t             x1             x2             v1             v2             p1             p2
 19.480000      -0.057264       0.047685      -0.131776       0.015385      -0.131776       0.030770
 19.485000      -0.057911       0.047756      -0.126898       0.013036      -0.126898       0.026073
 19.490000      -0.058533       0.047815      -0.121990       0.010674      -0.121990       0.021348
 19.495000      -0.059130       0.047862      -0.117054       0.008299      -0.117054       0.016598
 19.500000      -0.059703       0.047898      -0.112090       0.005912      -0.112090       0.011824
 19.505000      -0.060251       0.047922      -0.107102       0.003513      -0.107102       0.007027
 19.510000      -0.060774       0.047933      -0.102091       0.001104      -0.102091       0.002208
 19.515000      -0.061272       0.047933      -0.097057      -0.001315      -0.097057      -0.002629
 19.520000      -0.061745       0.047920      -0.092004      -0.003742      -0.092004      -0.007485
 19.525000      -0.062192       0.047895      -0.086932      -0.006178      -0.086932      -0.012357
 19.530000      -0.062614       0.047858      -0.081844      -0.008621      -0.081844      -0.017243
 19.535000      -0.063011       0.047809      -0.076741      -0.011071      -0.076741      -0.022142
 19.540000      -0.063382       0.047747      -0.071625      -0.013526      -0.071625      -0.027053
 19.545000      -0.063727       0.047674      -0.066497      -0.015986      -0.066497      -0.031973
 19.550000      -0.064047       0.047588      -0.061359      -0.018450      -0.061359      -0.036901
 19.555000      -0.064340       0.047489      -0.056213      -0.020918      -0.056213      -0.041835
 19.560000      -0.064609       0.047378      -0.051061      -0.023387      -0.051061      -0.046774
 19.565000      -0.064851       0.047255      -0.045903      -0.025858      -0.045903      -0.051716
 19.570000      -0.065068       0.047120      -0.040743      -0.028330      -0.040743      -0.056659
 19.575000      -0.065258       0.046972      -0.035582      -0.030801      -0.035582      -0.061602
 19.580000      -0.065423       0.046812      -0.030421      -0.033272      -0.030421      -0.066543
 19.585000      -0.065563       0.046639      -0.025262      -0.035740      -0.025262      -0.071480
 19.590000      -0.065676       0.046454      -0.020107      -0.038206      -0.020107      -0.076412
 19.595000      -0.065764       0.046257      -0.014957      -0.040668      -0.014957      -0.081337
 19.600000      -0.065826       0.046048      -0.009815      -0.043126      -0.009815      -0.086253
 19.605000      -0.065862       0.045826      -0.004681      -0.045579      -0.004681      -0.091158
 19.610000      -0.065873       0.045592       0.000442      -0.048026       0.000442      -0.096052
 19.615000      -0.065858       0.045346       0.005552      -0.050466       0.005552      -0.100932
 19.620000      -0.065817       0.045087       0.010649      -0.052898       0.010649      -0.105796
 19.625000      -0.065751       0.044817       0.015729      -0.055322       0.015729      -0.110644
 19.630000      -0.065660       0.044534       0.020792      -0.057736       0.020792      -0.115473
 19.635000      -0.065543       0.044239       0.025835      -0.060141       0.025835      -0.120282
 19.640000      -0.065401       0.043933       0.030857      -0.062534       0.030857      -0.125069
 19.645000      -0.065235       0.043614       0.035856      -0.064916       0.035856      -0.129832
 19.650000      -0.065043       0.043284       0.040829      -0.067285       0.040829      -0.134571
 19.655000      -0.064826       0.042941       0.045776      -0.069641       0.045776      -0.139283
 19.660000      -0.064585       0.042587       0.050695      -0.071983       0.050695      -0.143966
 19.665000      -0.064320       0.042221       0.055583      -0.074310       0.055583      -0.148620
 19.670000      -0.064029       0.041844       0.060439      -0.076621       0.060439      -0.153243
 19.675000      -0.063715       0.041455       0.065261      -0.078916       0.065261      -0.157832
 19.680000      -0.063377       0.041055       0.070048      -0.081194       0.070048      -0.162387
 19.685000      -0.063015       0.040643       0.074798      -0.083453       0.074798      -0.166906
 19.690000      -0.062629       0.040220       0.079509      -0.085694       0.079509      -0.171388
 19.695000      -0.062220       0.039786       0.084180      -0.087915       0.084180      -0.175831
 19.700000      -0.061787       0.039341       0.088808      -0.090116       0.088808      -0.180233
 19.705000      -0.061332       0.038885       0.093393      -0.092296       0.093393      -0.184593
 19.710000      -0.060853       0.038418       0.097932      -0.094455       0.097932      -0.188909
 19.715000      -0.060352       0.037941       0.102424      -0.096591       0.102424      -0.193181
 19.720000      -0.059829       0.037453       0.106868      -0.098703       0.106868      -0.197407
 19.725000      -0.059284       0.036954       0.111262      -0.100792       0.111262      -0.201584
 19.730000      -0.058717       0.036445       0.115604      -0.102856       0.115604      -0.205713
 19.735000      -0.058128       0.035925       0.119893      -0.104896       0.119893      -0.209791
 19.740000      -0.057518       0.035396       0.124127      -0.106909       0.124127      -0.213817
 19.745000      -0.056887       0.034856       0.128305      -0.108895       0.128305      -0.217790
 19.750000      -0.056235       0.034307       0.132426      -0.110854       0.132426      -0.221709
 19.755000      -0.055563       0.033748       0.136488      -0.112786       0.136488      -0.225572
 19.760000      -0.054870       0.033179       0.140489      -0.114689       0.140489      -0.229377
 19.765000      -0.054158       0.032601       0.144429      -0.116562       0.144429      -0.233125
 19.770000      -0.053426       0.032013       0.148306      -0.118406       0.148306      -0.236812
 19.775000      -0.052675       0.031417       0.152118      -0.120220       0.152118      -0.240439
 19.780000      -0.051905       0.030811       0.155865      -0.122002       0.155865      -0.244004
 19.785000      -0.051116       0.030197       0.159544      -0.123753       0.159544      -0.247506
 19.790000      -0.050310       0.029574       0.163156      -0.125471       0.163156      -0.250943
 19.795000      -0.049485       0.028942       0.166698      -0.127157       0.166698      -0.254315
 19.800000      -0.048643       0.028302       0.170169      -0.128810       0.170169      -0.257620
 19.805000      -0.047783       0.027654       0.173569      -0.130429       0.173569      -0.260857
 19.810000      -0.046907       0.026998       0.176895      -0.132013       0.176895      -0.264026
 19.815000      -0.046014       0.026334       0.180148      -0.133563       0.180148      -0.267125
 19.820000      -0.045106       0.025663       0.183326      -0.135077       0.183326      -0.270153
 19.825000      -0.044181       0.024983       0.186427      -0.136555       0.186427      -0.273110
 19.830000      -0.043242       0.024297       0.189451      -0.137997       0.189451      -0.275993
 19.835000      -0.042287       0.023604       0.192398      -0.139402       0.192398      -0.278803
 19.840000      -0.041318       0.022903       0.195265      -0.140769       0.195265      -0.281539
 19.845000      -0.040334       0.022196       0.198052      -0.142099       0.198052      -0.284199
 19.850000      -0.039337       0.021482       0.200758      -0.143391       0.200758      -0.286782
 19.855000      -0.038327       0.020762       0.203382      -0.144644       0.203382      -0.289288
 19.860000      -0.037304       0.020036       0.205924      -0.145858       0.205924      -0.291717
 19.865000      -0.036268       0.019304       0.208382      -0.147033       0.208382      -0.294066
 19.870000      -0.035220       0.018565       0.210756      -0.148168       0.210756      -0.296336
 19.875000      -0.034161       0.017822       0.213045      -0.149263       0.213045      -0.298526
 19.880000      -0.033090       0.017073       0.215248      -0.150318       0.215248      -0.300635
 19.885000      -0.032008       0.016319       0.217365      -0.151331       0.217365      -0.302662
 19.890000      -0.030916       0.015560       0.219395      -0.152304       0.219395      -0.304607
 19.895000      -0.029814       0.014796       0.221338      -0.153235       0.221338      -0.306470
